Device_ID,IMEI,WiFi MAC ID,Charger Cable Connected,Charging,Button Test,Battery Percentage,NOR Flash Test,EEPROM Test,EEPROM ERASE Test,GPS Test,RTC Test,Scanner 1 Test,Scanner 2 Test,WiFi Test,Validity,Board Test Result,TimeStamp,Server,Product code,Start_up packet,Health packet,comm_mode,comm_mode,wifi_fw_ver,firmware_version,hardware_version,communication_mode,BLE Scanner,Lora Scanner,Application Test Result
GSWCL00485,8.67689E+14,A0:B7:65:52:EC:B4,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,07:06:2023 18:41:00,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00486,8.67689E+14,A0:B7:65:52:EB:E8,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,07:06:2023 17:54:39,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00487,8.67689E+14,A0:B7:65:52:D4:44,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,07:06:2023 18:24:33,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00488,8.67689E+14,A0:B7:65:52:E3:FC,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,07:06:2023 18:11:17,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00489,8.67689E+14,A0:B7:65:52:F3:C4,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,07:06:2023 18:04:44,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00490,8.67689E+14,B0:A7:32:0C:B6:88,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,07:06:2023 18:00:55,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00491,8.67689E+14,48:E7:29:A1:14:10,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,07:06:2023 17:50:28,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00492,8.67689E+14,A0:B7:65:52:F3:B8,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,07:06:2023 17:59:35,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00493,8.67689E+14,A0:B7:65:52:EC:A8,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,07:06:2023 17:51:30,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00494,8.67689E+14,A0:B7:65:52:EC:1C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,07:06:2023 17:53:25,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00495,8.67689E+14,24:DC:C3:C0:2B:AC,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,07:06:2023 18:45:07,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00496,8.67689E+14,A0:B7:65:52:EC:4C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,07:06:2023 17:59:02,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00497,8.67689E+14,B0:A7:32:0C:E2:38,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,07:06:2023 18:41:34,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00498,8.67689E+14,A0:B7:65:52:F5:4C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:16:31,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00499,8.67689E+14,A0:B7:65:52:EC:98,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:18:07,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00500,8.67689E+14,24:DC:C3:C4:0A:F4,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:18:39,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00501,8.67689E+14,24:DC:C3:C0:2B:BC,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:19:12,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00502,8.67689E+14,A0:B7:65:52:FB:00,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:22:17,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00503,8.67689E+14,A0:B7:65:52:E0:A0,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:22:49,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00504,8.67689E+14,48:E7:29:A1:21:78,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:23:20,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00505,8.67689E+14,24:DC:C3:C4:0A:D0,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:23:57,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00506,8.67689E+14,A0:B7:65:52:F5:88,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:24:54,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00507,8.67689E+14,48:E7:29:A1:21:80,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 18:09:47,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00508,8.67689E+14,A0:B7:65:52:E3:80,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:09:08,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00509,8.67689E+14,48:E7:29:A1:21:A8,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:10:03,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00510,8.67689E+14,A0:B7:65:52:E2:28,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:10:34,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00511,8.67689E+14,48:E7:29:A1:14:9C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:12:40,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00512,8.67689E+14,A0:B7:65:52:F5:2C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:13:13,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00513,8.67689E+14,A0:B7:65:52:EB:C8,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 18:09:05,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00514,8.67689E+14,48:E7:29:A1:13:CC,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 18:07:19,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00515,8.67689E+14,48:E7:29:A1:13:C0,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 18:04:59,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00516,8.67689E+14,A0:B7:65:52:E6:5C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 18:04:33,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00517,8.67689E+14,A0:B7:65:52:EC:2C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 18:04:02,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00518,8.67689E+14,A0:B7:65:52:E3:A0,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 18:03:31,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00519,8.67689E+14,A0:B7:65:52:E0:B8,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 18:02:57,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00520,8.67689E+14,A0:B7:65:52:C6:88,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 18:02:28,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00521,8.67689E+14,A0:B7:65:52:EC:50,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 18:01:56,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00522,8.67689E+14,A0:B7:65:52:E1:EC,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:58:53,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00523,8.67689E+14,A0:B7:65:52:E3:24,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:58:22,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00524,8.67689E+14,A0:B7:65:52:F5:38,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:57:16,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00525,8.67689E+14,A0:B7:65:52:D4:70,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:55:43,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00526,8.67689E+14,A0:B7:65:52:EC:E0,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:55:11,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00527,8.67689E+14,A0:B7:65:52:E1:38,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:51:08,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00528,8.67689E+14,A0:B7:65:52:EC:84,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:50:34,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00529,8.67689E+14,A0:B7:65:52:FB:2C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:49:59,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00530,8.67689E+14,A0:B7:65:52:F5:34,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:49:03,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00531,8.67689E+14,48:E7:29:A1:21:B0,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:47:43,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00532,8.67689E+14,48:E7:29:A1:14:08,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:46:34,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00533,8.67689E+14,A0:B7:65:52:FA:EC,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:44:28,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00534,8.67689E+14,A0:B7:65:52:D4:78,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:43:39,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00535,8.67689E+14,48:E7:29:A1:21:0C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:39:11,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00536,8.67689E+14,A0:B7:65:52:E3:90,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:38:30,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00537,8.67689E+14,A0:B7:65:52:F5:90,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:37:24,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00538,8.67689E+14,A0:B7:65:52:F5:58,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 18:14:59,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00539,8.67689E+14,A0:B7:65:52:F5:64,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 18:14:28,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00540,8.67689E+14,A0:B7:65:52:E5:60,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 18:13:45,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00541,8.67689E+14,A0:B7:65:52:E4:78,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 18:13:07,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00542,8.67689E+14,24:DC:C3:C4:0A:E0,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 18:12:36,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00543,8.67689E+14,48:E7:29:A0:E1:74,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 18:12:06,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00544,8.67689E+14,A0:B7:65:52:E6:4C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 18:08:29,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00545,8.67689E+14,24:DC:C3:C0:2B:D4,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 18:11:26,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00546,8.67689E+14,A0:B7:65:52:E0:EC,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 18:10:53,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00547,8.67689E+14,A0:B7:65:52:E0:A4,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 18:00:27,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00548,8.67689E+14,A0:B7:65:52:F5:84,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:59:24,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00549,8.67689E+14,A0:B7:65:52:E1:7C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:56:40,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00550,8.67689E+14,A0:B7:65:52:EC:E8,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:56:11,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00551,8.67689E+14,48:E7:29:A0:E1:40,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:54:41,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00552,8.67689E+14,A0:B7:65:52:F5:8C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:54:09,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00553,8.67689E+14,A0:B7:65:52:E1:AC,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:53:35,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00554,8.67689E+14,A0:B7:65:52:C2:BC,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:52:47,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00555,8.67689E+14,A0:B7:65:52:FA:B8,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:51:50,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00556,8.67689E+14,A0:B7:65:52:D3:A4,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:48:20,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00557,8.67689E+14,B0:A7:32:0C:C2:3C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:45:48,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00558,8.67689E+14,A0:B7:65:52:F3:E8,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:45:19,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00559,8.67689E+14,A0:B7:65:52:EB:F4,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:42:20,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00560,8.67689E+14,A0:B7:65:52:F5:60,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:41:45,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00561,8.67689E+14,48:E7:29:A1:21:A0,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:41:15,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00562,8.67689E+14,24:DC:C3:C4:0A:B8,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:40:43,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00563,8.67689E+14,B0:A7:32:0E:28:78,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:39:43,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00564,8.67689E+14,48:E7:29:A1:21:B8,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:04:31,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00565,8.67689E+14,A0:B7:65:52:E1:CC,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:05:01,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00566,8.67689E+14,A0:B7:65:52:EB:7C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:05:33,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00567,8.67689E+14,A0:B7:65:52:EB:9C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:06:18,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00568,8.67689E+14,A0:B7:65:52:E0:DC,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:06:48,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00569,8.67689E+14,24:DC:C3:C0:2B:70,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:07:49,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00570,8.67689E+14,A0:B7:65:52:C2:EC,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:07:18,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00571,8.67689E+14,A0:B7:65:52:F5:3C,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:11:59,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00572,8.67689E+14,B0:A7:32:0E:26:C8,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:14:05,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00573,8.67689E+14,A0:B7:65:52:EC:78,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:14:42,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00574,8.67689E+14,A0:B7:65:52:E5:48,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:15:22,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00575,8.67689E+14,A0:B7:65:52:E0:C0,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:15:59,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00576,8.67689E+14,A0:B7:65:52:DD:38,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:17:36,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00577,8.67689E+14,A0:B7:65:52:C6:B4,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:19:45,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00578,8.67689E+14,A0:B7:65:52:F5:28,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:20:48,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00579,8.67689E+14,A0:B7:65:52:E0:AC,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:21:19,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00580,8.67689E+14,A0:B7:65:52:E1:58,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:25:26,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00581,8.67689E+14,A0:B7:65:52:EC:60,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:26:15,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00582,8.67689E+14,A0:B7:65:52:F5:80,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:34:38,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00583,8.67689E+14,24:DC:C3:C0:2B:CC,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:34:06,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00584,8.67689E+14,B0:A7:32:0C:71:EC,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:32:48,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00585,8.67689E+14,24:DC:C3:C0:31:34,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:32:05,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00586,8.67689E+14,B0:A7:32:0D:38:C8,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:30:53,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00587,8.67689E+14,A0:B7:65:52:F5:78,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:28:08,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00588,8.67689E+14,A0:B7:65:52:E5:58,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:27:26,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
GSWCL00589,8.67689E+14,48:E7:29:A1:21:F4,connected,1,1,100,1,1,1,0,1,1,1,1,3,1,09:06:2023 17:26:55,AWS_MQTT,ggwcl100,received,received,Cellular,WiFi,1.07,1.17,1.1,AWS_MQTT,1,1,1
