Device_ID,User Switch,Flash,Temperature Sensor,Temperature,Humidity,Radio,Sleep Current (uA),Date
H4202137,1,1,1,27.1,65,1,4.8378199,15:02:2024 14:51:58
H4202138,1,1,1,27.3,65,1,3.4196191,15:02:2024 15:16:31
H4202139,1,1,1,27.3,65,1,3.6406011,15:02:2024 15:45:47
H4202140,1,1,1,27.2,65,1,4.8540261,15:02:2024 15:27:43
H4202141,1,1,1,26.8,65,1,6.1968271,15:02:2024 15:05:49
H4202142,1,1,1,27.2,65,1,5.6271457,15:02:2024 15:04:25
H4202143,1,1,1,27.1,65,1,4.7829123,15:02:2024 14:38:42
H4202144,1,1,1,27,64,1,6.1799547,15:02:2024 14:58:33
H4202145,1,1,1,27,65,1,4.867551,15:02:2024 14:57:58
H4202146,1,1,1,26.5,64,1,4.8684885,15:02:2024 14:39:51
H4202147,1,1,1,27.3,65,1,6.1245465,15:02:2024 14:59:49
H4202148,1,1,1,27.2,65,1,4.7003895,15:02:2024 14:54:47
H4202149,1,1,1,27.3,65,1,3.4522533,15:02:2024 15:31:52
H4202150,1,1,1,27,65,1,5.0652161,15:02:2024 14:59:09
H4202151,1,1,1,27,66,1,3.4525885,15:02:2024 15:36:31
H4202152,1,1,1,27.4,65,1,5.6020329,15:02:2024 14:29:35
H4202153,1,1,1,27.1,65,1,6.1832076,15:02:2024 15:15:58
H4202154,1,1,1,26.9,66,1,7.0576102,15:02:2024 14:51:26
H4202155,1,1,1,27,65,1,5.0362902,15:02:2024 15:24:46
H4202156,1,1,1,27.4,64,1,4.7225734,15:02:2024 14:52:31
H4202157,1,1,1,27.2,64,1,7.0400502,15:02:2024 15:14:39
H4202158,1,1,1,26.8,64,1,3.462781,15:02:2024 14:31:05
H4202159,1,1,1,27.2,65,1,5.6992181,15:02:2024 15:40:29
H4202160,1,1,1,27,65,1,4.7614779,15:02:2024 15:34:57
H4202161,1,1,1,26.8,65,1,5.087845,15:02:2024 15:32:58
H4202162,1,1,1,26.8,65,1,4.3486421,15:02:2024 15:02:17
H4202163,1,1,1,27.3,64,1,4.3076952,15:02:2024 15:12:10
H4202164,1,1,1,26.6,65,1,3.4927686,15:02:2024 14:34:59
H4202165,1,1,1,26.9,65,1,4.842289,15:02:2024 15:17:33
H4202166,1,1,1,27.2,65,1,4.3435025,15:02:2024 15:06:54
H4202167,1,1,1,26.7,65,1,4.7114165,15:02:2024 14:56:50
H4202168,1,1,1,27.2,65,1,5.0942593,15:02:2024 14:32:40
H4202169,1,1,1,27,65,1,5.0635874,15:02:2024 15:08:21
H4202170,1,1,1,27.3,65,1,4.8471047,15:02:2024 15:02:49
H4202171,1,1,1,27.1,67,1,6.1259984,15:02:2024 15:10:53
H4202172,1,1,1,27.1,65,1,4.9276839,15:02:2024 15:13:15
H4202173,1,1,1,27.1,65,1,4.8907325,15:02:2024 14:53:04
H4202174,1,1,1,27.2,65,1,4.9479492,15:02:2024 15:45:10
H4202175,1,1,1,27.3,65,1,6.1691473,15:02:2024 15:01:45
H4202176,1,1,1,27.4,65,1,4.3429856,15:02:2024 14:56:16
H4202177,1,1,1,27.5,65,1,5.6093892,15:02:2024 15:23:07
H4202178,1,1,1,27.4,65,1,3.4501966,15:02:2024 15:31:17
H4202179,1,1,1,27.2,65,1,4.7543168,15:02:2024 15:13:49
H4202180,1,1,1,27.7,66,1,6.1176477,15:02:2024 15:38:52
H4202181,1,1,1,27.1,66,1,6.1197193,15:02:2024 14:36:19
H4202182,1,1,1,26.7,66,1,5.6570904,15:02:2024 15:37:03
H4202183,1,1,1,27.3,65,1,4.9298947,15:02:2024 15:39:57
H4202184,1,1,1,26.9,66,1,5.6292644,15:02:2024 15:09:48
H4202185,1,1,1,27.5,65,1,4.967725,15:02:2024 15:26:37
H4202186,1,1,1,27.2,66,1,5.6271539,15:02:2024 15:39:24
H4202187,1,1,1,26.8,65,1,4.7731707,15:02:2024 14:37:20
H4202188,1,1,1,27.3,65,1,5.0656957,15:02:2024 15:37:35
H4202189,1,1,1,27.8,65,1,5.0653451,15:02:2024 15:44:35
H4202190,1,1,1,27.1,65,1,4.9471171,15:02:2024 15:10:21
H4202191,1,1,1,27,66,1,4.3449836,15:02:2024 15:41:56
H4202192,1,1,1,26.9,64,1,4.3913503,15:02:2024 15:27:11
H4202193,1,1,1,27.3,66,1,3.4177313,15:02:2024 15:26:05
H4202194,1,1,1,27.5,65,1,4.3758637,15:02:2024 15:00:54
H4202195,1,1,1,26.7,62,1,6.1696867,15:02:2024 15:28:20
H4202196,1,1,1,27.2,63,1,5.0350559,15:02:2024 15:00:21
H4202197,1,1,1,26.9,64,1,6.1238888,15:02:2024 15:32:26
H4202198,1,1,1,27.3,63,1,4.9880841,15:02:2024 15:12:43
H4202199,1,1,1,27,63,1,4.7369827,15:02:2024 15:43:14
H4202200,1,1,1,27.6,63,1,4.749626,15:02:2024 14:57:27
H4202201,1,1,1,27.6,64,1,3.4205401,15:02:2024 16:34:39
H4202202,1,1,1,26.9,62,1,4.973459,15:02:2024 16:25:46
H4202203,1,1,1,27.1,63,1,7.0212216,15:02:2024 16:35:12
H4202204,1,1,1,27.4,63,1,3.4457029,15:02:2024 16:20:57
H4202205,1,1,1,26.6,65,1,7.0971991,15:02:2024 16:19:21
H4202206,1,1,1,26.7,63,1,7.0611436,15:02:2024 15:55:04
H4202207,1,1,1,26.7,63,1,4.8976407,15:02:2024 15:58:45
H4202208,1,1,1,26.6,62,1,6.189707,15:02:2024 16:22:04
H4202209,1,1,1,27.5,62,1,4.8136233,15:02:2024 16:38:53
H4202210,1,1,1,27.1,62,1,4.9528306,15:02:2024 16:58:27
H4202211,1,1,1,27.8,64,1,5.0145255,15:02:2024 16:23:51
H4202212,1,1,1,27.4,64,1,4.9743268,15:02:2024 16:34:07
H4202213,1,1,1,27.5,63,1,4.8233149,15:02:2024 16:07:42
H4202214,1,1,1,26.9,63,1,5.6797815,15:02:2024 15:54:11
H4202215,1,1,1,27.3,62,1,6.1043674,15:02:2024 16:01:51
H4202216,1,1,1,27.2,63,1,4.7912629,15:02:2024 16:13:22
H4202217,1,1,1,27.1,62,1,3.6380312,15:02:2024 16:09:54
H4202218,1,1,1,27,65,1,4.8405091,15:02:2024 16:01:20
H4202219,1,1,1,27.2,62,1,4.772442,15:02:2024 16:07:05
H4202220,1,1,1,28,64,1,4.8367628,15:02:2024 17:02:52
H4202221,1,1,1,27.7,64,1,4.7838844,15:02:2024 15:52:19
H4202222,1,1,1,26.5,65,1,6.1907774,15:02:2024 16:53:23
H4202223,1,1,1,27.2,65,1,5.6192679,15:02:2024 16:19:55
H4202224,1,1,1,27.3,65,1,5.6577769,15:02:2024 16:12:27
H4202225,1,1,1,26.2,64,1,5.0699679,15:02:2024 15:51:48
H4202226,1,1,1,27.1,62,1,3.6532124,15:02:2024 16:20:26
H4202227,1,1,1,27.7,63,1,4.7993078,15:02:2024 16:45:32
H4202228,1,1,1,27,64,1,5.0334903,15:02:2024 15:55:38
H4202229,1,1,1,26.6,63,1,4.8000873,15:02:2024 16:11:49
H4202230,1,1,1,27.4,65,1,4.3822832,15:02:2024 16:32:25
H4202231,1,1,1,27,63,1,5.0825691,15:02:2024 16:56:54
H4202232,1,1,1,26.9,65,1,5.6923851,15:02:2024 16:28:18
H4202233,1,1,1,27.3,66,1,7.0404292,15:02:2024 15:59:43
H4202234,1,1,1,26.7,63,1,5.0761769,15:02:2024 16:47:52
H4202235,1,1,1,27.4,64,1,7.0836942,15:02:2024 16:05:27
H4202236,1,1,1,26.9,66,1,6.1280641,15:02:2024 16:23:01
H4202237,1,1,1,27.3,63,1,7.060665,15:02:2024 16:24:24
H4202238,1,1,1,27.1,64,1,4.731893,15:02:2024 16:54:46
H4202239,1,1,1,27.4,63,1,3.4476714,15:02:2024 16:41:00
H4202240,1,1,1,27.3,64,1,6.1999075,15:02:2024 16:26:19
H4202241,1,1,1,27.2,65,1,3.4445771,15:02:2024 16:06:32
H4202242,1,1,1,27.3,64,1,7.0379984,15:02:2024 16:42:20
H4202243,1,1,1,27.3,63,1,6.1796722,15:02:2024 16:41:47
H4202244,1,1,1,27.1,65,1,5.03569,15:02:2024 16:37:47
H4202245,1,1,1,26.9,64,1,6.1441995,15:02:2024 16:40:13
H4202246,1,1,1,26.8,64,1,3.454762,15:02:2024 16:27:22
H4202247,1,1,1,27,65,1,4.9664472,15:02:2024 16:51:49
H4202248,1,1,1,27.3,65,1,5.6530427,15:02:2024 16:52:25
H4202249,1,1,1,26.9,65,1,5.0507411,15:02:2024 16:38:18
H4202250,1,1,1,27.5,63,1,5.0519721,15:02:2024 16:13:57
H4202251,1,1,1,27.2,63,1,4.8743822,15:02:2024 16:36:42
H4202252,1,1,1,26.7,64,1,3.4973822,15:02:2024 16:15:58
H4202253,1,1,1,27.5,63,1,7.0327945,15:02:2024 16:35:43
H4202254,1,1,1,27.5,64,1,3.6440202,15:02:2024 16:55:51
H4202255,1,1,1,27.2,65,1,4.9903137,15:02:2024 16:59:51
H4202256,1,1,1,27.4,64,1,4.3728357,15:02:2024 16:16:35
H4202257,1,1,1,27.4,65,1,4.9547671,15:02:2024 16:33:35
H4202258,1,1,1,27.3,64,1,4.3781221,15:02:2024 16:47:15
H4202259,1,1,1,27.2,63,1,5.6998461,15:02:2024 16:08:30
H4202260,1,1,1,26.9,63,1,6.1927738,15:02:2024 16:46:41
H4202261,1,1,1,27.4,64,1,7.0696358,15:02:2024 15:57:09
H4202262,1,1,1,27,64,1,4.8486798,15:02:2024 16:03:28
H4202263,1,1,1,27.5,64,1,4.3722357,15:02:2024 16:04:54
H4202264,1,1,1,26.6,65,1,7.0615746,15:02:2024 16:26:51
H4202265,1,1,1,27.6,64,1,4.3087453,15:02:2024 16:48:50
H4202266,1,1,1,27.4,65,1,4.747319,15:02:2024 17:04:03
H4202267,1,1,1,26.9,64,1,4.9231233,15:02:2024 17:06:00
H4202268,1,1,1,27.5,63,1,5.6828384,15:02:2024 15:53:39
H4202269,1,1,1,27.4,63,1,3.654869,15:02:2024 16:49:23
H4202270,1,1,1,27.3,63,1,7.064863,15:02:2024 17:03:30
H4202271,1,1,1,27.3,65,1,6.1690513,15:02:2024 15:52:52
H4202272,1,1,1,26.7,64,1,4.8659904,15:02:2024 16:37:15
H4202273,1,1,1,27.2,65,1,4.3888535,15:02:2024 16:00:46
H4202274,1,1,1,27.4,65,1,5.0599434,15:02:2024 16:02:25
H4202275,1,1,1,27.4,64,1,3.6238912,15:02:2024 16:43:29
H4202276,1,1,1,27.2,65,1,3.6100295,15:02:2024 16:02:57
H4202277,1,1,1,27.3,65,1,4.8455442,15:02:2024 16:21:31
H4202278,1,1,1,27.4,65,1,4.7394627,15:02:2024 16:30:17
H4202279,1,1,1,27.1,66,1,4.7395426,15:02:2024 15:51:12
H4202280,1,1,1,27.4,64,1,3.6863823,15:02:2024 16:50:19
H4202281,1,1,1,27.5,66,1,4.8128914,15:02:2024 16:57:27
H4202282,1,1,1,27.2,65,1,4.9569517,15:02:2024 16:17:38
H4202283,1,1,1,27.3,64,1,4.9434406,15:02:2024 16:18:14
H4202284,1,1,1,26.7,65,1,4.8245874,15:02:2024 16:29:20
H4202285,1,1,1,27.6,66,1,4.3562625,15:02:2024 17:00:57
H4202286,1,1,1,27.8,63,1,4.9486809,15:02:2024 16:50:55
H4202287,1,1,1,27.3,65,1,7.0810901,15:02:2024 17:05:27
H4202288,1,1,1,27.1,65,1,4.871896,15:02:2024 16:00:15
H4202289,1,1,1,27.3,66,1,4.3911684,15:02:2024 16:11:17
H4202290,1,1,1,27.4,66,1,4.9974798,15:02:2024 17:01:33
H4202291,1,1,1,27.2,66,1,4.7239801,15:02:2024 17:06:36
H4202292,1,1,1,27,64,1,6.1877586,15:02:2024 16:44:05
H4202293,1,1,1,26.9,65,1,4.9728623,15:02:2024 16:15:23
H4202294,1,1,1,26.7,64,1,4.7036548,15:02:2024 16:55:18
H4202295,1,1,1,26.6,63,1,4.9985553,15:02:2024 16:42:53
H4202296,1,1,1,26.8,65,1,3.49253,15:02:2024 16:10:44
H4202297,1,1,1,27.1,65,1,4.3228839,15:02:2024 15:56:13
H4202298,1,1,1,26.6,65,1,3.6061982,15:02:2024 16:06:00
H4202299,1,1,1,26.7,66,1,5.0807204,15:02:2024 16:25:14
H4202300,1,1,1,26.7,65,1,3.6281747,15:02:2024 16:33:00
H4202301,1,1,1,26.8,66,1,4.9760319,15:02:2024 13:40:46
H4202302,1,1,1,26.7,66,1,4.9363027,15:02:2024 12:16:36
H4202303,1,1,1,26.8,66,1,4.7382826,15:02:2024 12:34:57
H4202304,1,1,1,26.8,66,1,4.8340865,15:02:2024 12:24:02
H4202305,1,1,1,26.9,65,1,3.6197018,15:02:2024 12:19:12
H4202306,1,1,1,27.1,66,1,4.3984522,15:02:2024 12:33:26
H4202307,1,1,1,27.2,64,1,7.0172528,15:02:2024 12:40:19
H4202308,1,1,1,27.4,66,1,4.9121806,15:02:2024 12:23:28
H4202309,1,1,1,26.9,64,1,4.9056261,15:02:2024 12:31:08
H4202310,1,1,1,26.7,66,1,4.7908121,15:02:2024 12:32:49
H4202311,1,1,1,26.6,65,1,4.7163281,15:02:2024 12:36:54
H4202312,1,1,1,26.8,65,1,4.8111689,15:02:2024 12:32:10
H4202313,1,1,1,26.8,65,1,7.0070878,15:02:2024 12:42:22
H4202314,1,1,1,27.3,65,1,4.8304409,15:02:2024 12:43:21
H4202315,1,1,1,26.7,66,1,7.0550486,15:02:2024 12:27:05
H4202316,1,1,1,27,66,1,4.3663815,15:02:2024 12:31:43
H4202317,1,1,1,26.6,65,1,4.7458569,15:02:2024 12:40:46
H4202318,1,1,1,27.2,68,1,4.877992,15:02:2024 12:21:13
H4202319,1,1,1,27.2,66,1,5.0899918,15:02:2024 12:35:24
H4202320,1,1,1,27,65,1,4.9123066,15:02:2024 12:45:51
H4202321,1,1,1,27,65,1,3.6551463,15:02:2024 12:46:58
H4202322,1,1,1,26.9,64,1,4.7350019,15:02:2024 12:18:15
H4202323,1,1,1,26.2,66,1,5.0057358,15:02:2024 12:29:34
H4202324,1,1,1,27.1,66,1,3.0574995,15:02:2024 12:51:28
H4202325,1,1,1,26.9,65,1,3.0949943,15:02:2024 13:17:36
H4202326,1,1,1,26.5,66,1,3.0560303,15:02:2024 13:23:58
H4202327,1,1,1,27.3,66,1,3.6598049,15:02:2024 13:28:27
H4202328,1,1,1,27.1,66,1,3.9065904,15:02:2024 13:26:13
H4202329,1,1,1,26.7,65,1,3.0980063,15:02:2024 13:28:54
H4202330,1,1,1,27.1,66,1,3.6067355,15:02:2024 13:05:04
H4202331,1,1,1,26.6,65,1,3.393569,15:02:2024 13:06:28
H4202332,1,1,1,26.6,66,1,3.0070636,15:02:2024 13:22:06
H4202333,1,1,1,26.8,65,1,3.5400403,15:02:2024 13:26:40
H4202334,1,1,1,26.5,65,1,3.0004487,15:02:2024 13:08:40
H4202335,1,1,1,27.2,65,1,3.0600465,15:02:2024 13:27:08
H4202336,1,1,1,27,66,1,3.0550855,15:02:2024 13:11:21
H4202337,1,1,1,26.8,65,1,3.0057657,15:02:2024 13:18:49
H4202338,1,1,1,26.6,64,1,3.8407304,15:02:2024 13:02:22
H4202339,1,1,1,27.1,66,1,3.853799,15:02:2024 13:12:30
H4202340,1,1,1,26.7,65,1,3.9943906,15:02:2024 13:20:45
H4202341,1,1,1,26.9,66,1,3.305908,15:02:2024 13:32:39
H4202342,1,1,1,26.6,66,1,3.0869559,15:02:2024 12:58:11
H4202343,1,1,1,26.8,66,1,3.6570847,15:02:2024 13:12:56
H4202344,1,1,1,26.9,66,1,3.7009334,15:02:2024 13:11:59
H4202345,1,1,1,27.2,65,1,3.9084373,15:02:2024 13:20:18
H4202346,1,1,1,26.7,66,1,3.6905666,15:02:2024 13:31:10
H4202347,1,1,1,27,66,1,3.0997493,15:02:2024 13:01:22
H4202348,1,1,1,27,66,1,3.7003477,15:02:2024 13:24:55
H4202349,1,1,1,27,66,1,3.339333,15:02:2024 13:30:00
H4202350,1,1,1,27,66,1,3.9605796,15:02:2024 13:04:05
H4202351,1,1,1,26.9,66,1,3.3006343,15:02:2024 12:17:41
H4202352,1,1,1,26.7,66,1,3.5706047,15:02:2024 12:27:34
H4202353,1,1,1,27,66,1,3.8300665,15:02:2024 12:38:02
H4202354,1,1,1,27.1,66,1,3.0353903,15:02:2024 12:36:00
H4202355,1,1,1,27.5,66,1,3.6634098,15:02:2024 12:24:46
H4202356,1,1,1,26.7,65,1,3.067405,15:02:2024 12:26:05
H4202357,1,1,1,27.7,66,1,3.4490359,15:02:2024 12:18:41
H4202358,1,1,1,27,65,1,3.3000509,15:02:2024 12:28:21
H4202359,1,1,1,27,66,1,3.96086,15:02:2024 12:41:47
H4202360,1,1,1,26.4,67,1,3.596499,15:02:2024 13:45:04
H4202361,1,1,1,27.4,65,1,3.300379,15:02:2024 12:25:29
H4202362,1,1,1,26.9,66,1,3.806308,15:02:2024 12:37:23
H4202363,1,1,1,27,64,1,3.0706705,15:02:2024 13:17:07
H4202364,1,1,1,27.3,64,1,3.3009008,15:02:2024 13:24:24
H4202365,1,1,1,26.2,67,1,3.73643,15:02:2024 13:25:47
H4202366,1,1,1,27.1,64,1,3.063003,15:02:2024 13:06:59
H4202367,1,1,1,26.7,65,1,3.7343468,15:02:2024 13:10:50
H4202368,1,1,1,27.1,65,1,3.4708804,15:02:2024 13:00:04
H4202369,1,1,1,27.5,67,1,3.4808003,15:02:2024 13:22:37
H4202370,1,1,1,26.9,66,1,3.597748,15:02:2024 13:15:42
H4202371,1,1,1,26.4,67,1,3.7008046,15:02:2024 13:25:20
H4202372,1,1,1,26.7,66,1,3.040354,15:02:2024 13:23:05
H4202373,1,1,1,27.2,66,1,3.8800055,15:02:2024 13:04:34
H4202374,1,1,1,27,66,1,3.0637006,15:02:2024 12:49:27
H4202375,1,1,1,27,65,1,3.4065606,15:02:2024 13:28:01
H4202376,1,1,1,27,67,1,3.0098,15:02:2024 13:09:08
H4202377,1,1,1,27.1,65,1,3.660606,15:02:2024 13:34:04
H4202378,1,1,1,27.2,65,1,3.9640337,15:02:2024 13:30:45
H4202379,1,1,1,27.2,67,1,3.093649,15:02:2024 13:29:28
H4202380,1,1,1,27,67,1,3.0950085,15:02:2024 13:33:36
H4202381,1,1,1,26.8,66,1,3.0900008,15:02:2024 13:21:38
H4202382,1,1,1,27.2,66,1,3.875508,15:02:2024 13:32:11
H4202383,1,1,1,26.8,65,1,3.7097999,15:02:2024 12:50:57
H4202384,1,1,1,26.9,66,1,3.3090534,15:02:2024 12:59:24
H4202385,1,1,1,27.1,66,1,3.5435878,15:02:2024 12:54:29
H4202386,1,1,1,27,67,1,3.606884,15:02:2024 12:49:57
H4202387,1,1,1,27.1,67,1,3.0904575,15:02:2024 13:23:33
H4202388,1,1,1,26.7,66,1,3.8034604,15:02:2024 13:05:34
H4202389,1,1,1,26.9,66,1,3.65507,15:02:2024 13:09:36
H4202390,1,1,1,26.7,66,1,3.8379,15:02:2024 12:57:22
H4202391,1,1,1,27,66,1,3.8700387,15:02:2024 13:31:45
H4202392,1,1,1,26.8,65,1,3.8603004,15:02:2024 13:01:52
H4202393,1,1,1,27.1,66,1,3.7093473,15:02:2024 13:19:44
H4202394,1,1,1,26.2,64,1,3.0309997,15:02:2024 13:18:22
H4202395,1,1,1,27.3,65,1,3.0536357,15:02:2024 13:33:09
H4202396,1,1,1,27.2,65,1,3.033749,15:02:2024 13:10:14
H4202397,1,1,1,26.9,64,1,3.5807605,15:02:2024 13:16:10
H4202398,1,1,1,26.8,65,1,3.8400547,15:02:2024 13:21:11
H4202399,1,1,1,26.9,64,1,3.0880906,15:02:2024 13:14:01
H4202400,1,1,1,27.3,64,1,3.00709,15:02:2024 13:19:16
H4202401,1,1,1,27.1,64,1,3.7000988,15:02:2024 15:13:29
H4202402,1,1,1,26.9,65,1,3.9000664,15:02:2024 14:32:03
H4202403,1,1,1,27.3,63,1,3.6705708,15:02:2024 15:10:34
H4202404,1,1,1,28,64,1,3.4050786,15:02:2024 14:59:13
H4202405,1,1,1,27.5,65,1,3.88405,15:02:2024 14:31:08
H4202406,1,1,1,27.4,64,1,3.5947749,15:02:2024 14:57:58
H4202407,1,1,1,27.1,64,1,3.684458,15:02:2024 14:50:44
H4202408,1,1,1,27.2,64,1,3.047463,15:02:2024 15:25:40
H4202409,1,1,1,27.6,64,1,3.0058534,15:02:2024 14:37:29
H4202410,1,1,1,27.1,66,1,3.0536908,15:02:2024 14:53:27
H4202411,1,1,1,27.2,65,1,3.6303896,15:02:2024 15:09:04
H4202412,1,1,1,26.9,65,1,3.3975765,15:02:2024 15:04:36
H4202413,1,1,1,27.7,63,1,3.0469604,15:02:2024 14:52:23
H4202414,1,1,1,27.2,64,1,3.083039,15:02:2024 14:42:55
H4202415,1,1,1,27,63,1,3.5883494,15:02:2024 14:54:18
H4202416,1,1,1,26.6,63,1,3.3345484,15:02:2024 14:31:35
H4202417,1,1,1,27.1,64,1,3.3537386,15:02:2024 15:14:23
H4202418,1,1,1,27.3,65,1,3.4335906,15:02:2024 15:15:06
H4202419,1,1,1,27.2,64,1,3.550406,15:02:2024 15:06:47
H4202420,1,1,1,26.7,64,1,3.6069509,15:02:2024 14:39:34
H4202421,1,1,1,27,63,1,3.3770609,15:02:2024 15:11:59
H4202422,1,1,1,27.2,66,1,3.0479308,15:02:2024 15:25:11
H4202423,1,1,1,27.5,64,1,3.500094,15:02:2024 15:11:22
H4202424,1,1,1,26.9,64,1,3.7558078,15:02:2024 15:08:39
H4202425,1,1,1,27,64,1,3.0070006,15:02:2024 14:44:30
H4202426,1,1,1,26.9,63,1,3.40096,15:02:2024 15:17:30
H4202427,1,1,1,27.6,63,1,3.3997588,15:02:2024 15:17:59
H4202428,1,1,1,26.7,64,1,3.990909,15:02:2024 15:15:47
H4202429,1,1,1,27.3,65,1,3.8000803,15:02:2024 15:21:02
H4202430,1,1,1,26.9,64,1,3.306786,15:02:2024 15:00:29
H4202431,1,1,1,27.3,63,1,3.3047608,15:02:2024 14:49:46
H4202432,1,1,1,27.4,63,1,3.090054,15:02:2024 14:47:57
H4202433,1,1,1,27,63,1,3.460099,15:02:2024 14:34:27
H4202434,1,1,1,27.3,64,1,3.0000063,15:02:2024 14:56:13
H4202435,1,1,1,26.8,64,1,3.0003064,15:02:2024 14:48:27
H4202436,1,1,1,27.2,63,1,3.0307953,15:02:2024 14:58:49
H4202437,1,1,1,27.2,64,1,3.989785,15:02:2024 14:49:20
H4202438,1,1,1,27.1,64,1,3.8096605,15:02:2024 14:50:17
H4202439,1,1,1,26.9,64,1,3.7705339,15:02:2024 14:27:27
H4202440,1,1,1,26.6,64,1,3.5055704,15:02:2024 14:24:53
H4202441,1,1,1,26.8,64,1,3.4855407,15:02:2024 14:26:25
H4202442,1,1,1,27.1,64,1,3.703703,15:02:2024 14:58:24
H4202443,1,1,1,27.3,64,1,3.460586,15:02:2024 14:54:53
H4202444,1,1,1,27.5,65,1,3.4076344,15:02:2024 14:51:33
H4202445,1,1,1,27.7,64,1,3.7799759,15:02:2024 15:00:56
H4202446,1,1,1,27.5,65,1,3.4084009,15:02:2024 15:04:05
H4202447,1,1,1,27.3,63,1,3.7563804,15:02:2024 15:26:39
H4202448,1,1,1,27.1,64,1,3.4965864,15:02:2024 15:12:46
H4202449,1,1,1,26.9,64,1,3.9053069,15:02:2024 15:24:38
H4202450,1,1,1,27,63,1,3.33804,15:02:2024 14:57:11
H4202451,1,1,1,27.3,64,1,3.769059,15:02:2024 15:08:12
H4202452,1,1,1,27.3,65,1,3.340073,15:02:2024 15:20:26
H4202453,1,1,1,27.4,64,1,3.603367,15:02:2024 14:38:29
H4202454,1,1,1,27.1,64,1,3.3376055,15:02:2024 15:07:46
H4202455,1,1,1,27.1,63,1,3.543697,15:02:2024 15:16:47
H4202456,1,1,1,27.7,65,1,3.405034,15:02:2024 14:38:55
H4202457,1,1,1,27.2,64,1,3.3343808,15:02:2024 14:37:57
H4202458,1,1,1,26.7,63,1,3.374303,15:02:2024 15:22:40
H4202459,1,1,1,27.6,63,1,3.88307,15:02:2024 15:03:26
H4202460,1,1,1,27.1,63,1,3.9879009,15:02:2024 15:09:29
H4202461,1,1,1,27.2,64,1,3.5334079,15:02:2024 15:24:04
H4202462,1,1,1,27.1,64,1,3.7084008,15:02:2024 15:19:04
H4202463,1,1,1,26.3,64,1,3.775589,15:02:2024 14:41:56
H4202464,1,1,1,27.5,64,1,3.0660439,15:02:2024 14:51:09
H4202465,1,1,1,27.5,65,1,3.0978443,15:02:2024 14:30:40
H4202466,1,1,1,27.1,64,1,3.5059449,15:02:2024 15:21:34
H4202467,1,1,1,27,64,1,3.6668805,15:02:2024 14:52:48
H4202468,1,1,1,27.6,64,1,3.8375748,15:02:2024 14:51:58
H4202469,1,1,1,27.7,65,1,3.0700006,15:02:2024 14:56:45
H4202470,1,1,1,27.7,64,1,3.0006563,15:02:2024 14:35:59
H4202471,1,1,1,27.4,64,1,3.9986953,15:02:2024 14:30:09
H4202472,1,1,1,27.2,64,1,3.6900536,15:02:2024 14:37:02
H4202473,1,1,1,27.7,64,1,3.0007888,15:02:2024 14:28:54
H4202474,1,1,1,27.1,64,1,3.7048774,15:02:2024 14:43:35
H4202475,1,1,1,27.1,64,1,3.7060447,15:02:2024 14:47:28
H4202476,1,1,1,27.3,64,1,3.3550696,15:02:2024 15:05:16
H4202477,1,1,1,27.2,64,1,3.800873,15:02:2024 14:28:01
H4202478,1,1,1,27,65,1,3.307889,15:02:2024 15:22:15
H4202479,1,1,1,27,64,1,3.0503568,15:02:2024 15:01:49
H4202480,1,1,1,27.1,63,1,3.4306694,15:02:2024 14:46:46
H4202481,1,1,1,27.3,64,1,3.50974,15:02:2024 14:23:27
H4202482,1,1,1,27.4,63,1,3.0569384,15:02:2024 14:36:26
H4202483,1,1,1,27.4,64,1,3.8304064,15:02:2024 14:25:53
H4202484,1,1,1,26.9,64,1,3.0307786,15:02:2024 14:25:20
H4202485,1,1,1,27.1,65,1,3.5055093,15:02:2024 14:24:25
H4202486,1,1,1,27.3,64,1,3.0887596,15:02:2024 14:22:59
H4202487,1,1,1,27.1,64,1,3.0064903,15:02:2024 15:06:21
H4202488,1,1,1,27.6,64,1,3.9404308,15:02:2024 14:44:02
H4202489,1,1,1,27.1,63,1,3.005489,15:02:2024 15:02:59
H4202490,1,1,1,27.3,64,1,3.0089703,15:02:2024 15:02:30
H4202491,1,1,1,26.5,63,1,3.0433057,15:02:2024 14:35:25
H4202492,1,1,1,27.4,65,1,3.9850004,15:02:2024 14:28:27
H4202493,1,1,1,26.7,65,1,3.5065708,15:02:2024 14:29:33
H4202494,1,1,1,27.4,65,1,3.83586,15:02:2024 14:46:16
H4202495,1,1,1,26.7,64,1,3.8000934,15:02:2024 14:22:29
H4202496,1,1,1,26.6,66,1,3.796569,15:02:2024 14:23:57
H4202497,1,1,1,27,65,1,3.0640733,15:02:2024 15:10:07
H4202498,1,1,1,27.1,65,1,3.0870776,15:02:2024 14:21:53
H4202499,1,1,1,26.9,64,1,3.6340699,15:02:2024 15:05:42
H4202500,1,1,1,27.4,66,1,3.8005408,15:02:2024 15:01:22
H4202501,1,1,1,26.7,65,1,3.6436893,15:02:2024 16:29:37
H4202502,1,1,1,27,64,1,3.7005009,15:02:2024 16:08:52
H4202503,1,1,1,27.1,65,1,3.0600505,15:02:2024 16:32:34
H4202504,1,1,1,27.1,64,1,3.0004003,15:02:2024 12:21:43
H4202505,1,1,1,27,66,1,3.0450887,15:02:2024 12:17:47
H4202506,1,1,1,27.5,66,1,3.5735568,15:02:2024 12:17:11
H4202507,1,1,1,27.2,66,1,3.439003,15:02:2024 13:01:11
