Device_ID,Temperature Sensor,Temperature,Humidity,Sleep Current,TimeStamp,
S3606354,1,29.6,50,18.9530149,13:06:2023 12:53:30,
S3606355,1,28.8,48,15.3625621,13:06:2023 12:54:27,
S3606356,1,28.7,49,22.5964822,13:06:2023 12:59:29,
S3606357,1,29,53,17.8754295,13:06:2023 12:58:58,
S3606358,1,29.3,52,17.3146376,13:06:2023 12:58:26,
S3606359,1,29.4,52,13.8720387,13:06:2023 12:57:53,
S3606360,1,29.1,53,17.309651,13:06:2023 13:00:03,
S3606361,1,29.5,50,17.729373,13:06:2023 13:30:28,
S3606362,1,29.2,46,18.6907169,13:06:2023 13:31:08,
S3606363,1,29.2,45,24.5783262,13:06:2023 13:31:42,
S3606364,1,28.7,48,18.1776223,13:06:2023 13:32:10,
S3606365,1,29.9,44,17.7514147,13:06:2023 13:32:52,
S3606366,1,29.9,42,16.0431699,13:06:2023 13:33:22,
S3606367,1,28.3,48,15.3709748,13:06:2023 13:33:52,
S3606368,1,28.8,49,15.6175144,13:06:2023 13:34:36,
S3606369,1,29.5,48,19.6652676,13:06:2023 13:35:50,
S3606370,1,28.9,52,20.0413873,13:06:2023 13:35:17,
S3606371,1,29,51,18.983704,13:06:2023 13:36:37,
S3606372,1,29.3,52,19.5847504,13:06:2023 13:37:05,
S3606373,1,29.1,52,14.9913684,13:06:2023 13:37:34,
S3606374,1,30.2,43,19.9330043,13:06:2023 13:38:08,
S3606375,1,30.3,44,17.9089298,13:06:2023 13:38:42,
S3606376,1,29,55,15.1447165,13:06:2023 13:39:30,
S3606377,1,28.8,51,17.6899222,13:06:2023 13:40:48,
S3606378,1,30,45,17.0912798,13:06:2023 13:41:15,
S3606379,1,30.2,44,19.4699258,13:06:2023 13:41:45,
S3606380,1,28.8,52,20.1275413,13:06:2023 13:42:20,
S3606381,1,28.7,53,27.5621568,13:06:2023 13:43:00,
S3606382,1,29.5,52,20.4907671,13:06:2023 13:43:30,
S3606383,1,29.2,51,18.8813192,13:06:2023 13:44:02,
S3606384,1,29,50,16.8762554,13:06:2023 13:44:32,
S3606385,1,29.1,53,19.3124889,13:06:2023 13:45:03,
S3606386,1,29.1,52,26.0021015,13:06:2023 13:45:39,
S3606387,1,28.9,49,19.9596759,13:06:2023 14:00:59,
S3606388,1,28,53,16.4847818,13:06:2023 14:01:36,
S3606389,1,28.1,45,24.7135452,13:06:2023 14:02:13,
S3606390,1,28.3,52,21.8623124,13:06:2023 14:02:53,
S3606391,1,30.3,43,19.2032236,13:06:2023 14:08:09,
S3606392,1,30,46,14.3101907,13:06:2023 14:08:38,
S3606393,1,29.5,51,19.0963353,13:06:2023 14:09:09,
S3606394,1,29.2,53,16.136137,13:06:2023 14:09:44,
S3606395,1,29.2,52,13.7193473,13:06:2023 14:10:19,
S3606396,1,29,49,16.8189683,13:06:2023 14:10:57,
S3606397,1,29.8,50,20.1443709,13:06:2023 14:04:38,
S3606398,1,29,46,24.17159,13:06:2023 14:05:16,
S3606399,1,28.8,50,15.8655207,13:06:2023 14:06:11,
S3606400,1,30,44,13.1309997,13:06:2023 14:07:23,
S3606401,1,29.4,49,16.9412614,13:06:2023 15:03:55,
S3606402,1,28.6,44,15.5631156,13:06:2023 15:01:59,
S3606403,1,29.4,43,18.0809949,13:06:2023 15:02:41,
S3606404,1,28.4,47,17.2702873,13:06:2023 15:07:31,
S3606405,1,29.9,45,17.7944685,13:06:2023 15:03:22,
S3606406,1,29.6,45,16.5145314,13:06:2023 15:01:04,
S3606407,1,28.5,49,17.6394044,13:06:2023 15:04:39,
S3606408,1,29.8,42,27.3510665,13:06:2023 14:58:59,
S3606409,1,30.4,42,17.8010317,13:06:2023 15:08:21,
S3606410,1,29.5,52,20.5761091,13:06:2023 15:09:00,
S3606411,1,29.1,50,20.5307769,13:06:2023 14:58:19,
S3606412,1,29.4,51,18.5696541,13:06:2023 14:56:21,
S3606413,1,29.5,48,23.0536357,13:06:2023 14:55:07,
S3606414,1,28.7,49,18.3955368,13:06:2023 14:54:34,
S3606415,1,28.9,52,17.1052179,13:06:2023 14:53:53,
S3606416,1,30.2,43,16.6863795,13:06:2023 14:53:01,
S3606417,1,29.1,52,22.4043879,13:06:2023 14:55:50,
S3606418,1,28.1,48,16.8985355,13:06:2023 14:57:29,
S3606419,1,30.5,45,18.077809,13:06:2023 14:56:52,
S3606420,1,29.2,49,20.9965143,13:06:2023 15:00:21,
S3606421,1,30.4,44,20.9345167,13:06:2023 14:59:39,
S3606422,1,28.2,47,22.6331596,13:06:2023 14:52:22,
S3606423,1,28.9,49,16.5230098,13:06:2023 14:51:15,
S3606424,1,29.1,50,15.0290345,13:06:2023 14:50:10,
S3606425,1,28.3,47,12.6884446,13:06:2023 14:49:18,
S3606426,1,29,53,17.241486,13:06:2023 14:48:34,
S3606427,1,29.1,49,18.272267,13:06:2023 15:10:12,
S3606428,1,28.5,52,18.2449299,13:06:2023 15:10:47,
S3606429,1,29,51,19.7462545,13:06:2023 15:11:44,
S3606430,1,29.6,49,15.6940808,13:06:2023 15:14:01,
S3606431,1,28.5,49,20.2935955,13:06:2023 15:14:46,
S3606432,1,29.3,50,20.2272337,13:06:2023 15:15:34,
S3606433,1,29.2,49,20.3281122,13:06:2023 15:16:28,
S3606434,1,29.6,47,23.2337492,13:06:2023 15:17:14,
S3606435,1,30.1,44,12.9710854,13:06:2023 15:18:25,
S3606436,1,29.4,49,15.8423772,13:06:2023 15:18:56,
S3606437,1,29.2,49,17.6210943,13:06:2023 15:19:48,
S3606438,1,29,48,16.0318127,13:06:2023 15:20:15,
S3606439,1,29.3,52,19.9178153,13:06:2023 15:20:53,
S3606440,1,29.3,52,17.0207953,13:06:2023 15:22:24,
S3606441,1,28.8,52,16.4484087,13:06:2023 15:21:42,
S3606442,1,28.7,52,21.5817615,13:06:2023 15:24:22,
S3606443,1,28.9,53,17.5318123,13:06:2023 15:24:53,
S3606444,1,29.5,48,16.4433913,13:06:2023 15:25:24,
S3606445,1,28.6,52,17.3564595,13:06:2023 15:23:40,
S3606446,1,28.7,48,19.1924552,13:06:2023 15:23:08,
S3606447,1,29.5,51,16.526765,13:06:2023 15:25:59,
S3606448,1,28.8,51,16.4624273,13:06:2023 15:26:29,
S3606449,1,29.4,51,18.9499614,13:06:2023 15:27:02,
S3606450,1,29.8,48,15.8781856,13:06:2023 15:27:43,
S3606451,1,29.1,49,26.3615768,13:06:2023 15:28:15,
S3606452,1,29.1,53,14.3953314,13:06:2023 15:28:58,
S3606453,1,29.8,50,17.3773956,13:06:2023 15:29:39,
S3606454,1,28.5,48,22.4704832,13:06:2023 15:30:18,
S3606455,1,29.9,43,16.8968055,13:06:2023 15:30:48,
S3606456,1,28.7,53,15.1753508,13:06:2023 15:31:48,
S3606457,1,29,54,16.1338784,13:06:2023 15:35:05,
S3606458,1,29.7,45,15.8040572,13:06:2023 15:35:53,
S3606459,1,30.2,45,18.3044683,13:06:2023 15:38:07,
S3606460,1,30.2,41,24.5111716,13:06:2023 15:38:45,
S3606461,1,28.7,52,12.8932008,13:06:2023 15:39:25,
S3606462,1,29.5,53,19.1860037,13:06:2023 15:39:54,
S3606463,1,29.9,50,18.3833689,13:06:2023 15:40:37,
S3606464,1,29.7,51,18.4094438,13:06:2023 15:41:18,
S3606465,1,29.1,52,16.6278555,13:06:2023 15:41:56,
S3606466,1,28.1,43,13.8401547,13:06:2023 15:42:33,
S3606467,1,29.9,52,19.9377979,13:06:2023 15:43:09,
S3606468,1,29.2,53,21.0882916,13:06:2023 15:43:51,
S3606469,1,29.6,51,21.1071921,13:06:2023 15:44:26,
S3606470,1,29.7,43,19.095377,13:06:2023 15:44:58,
S3606471,1,28.8,49,16.264136,13:06:2023 15:45:43,
S3606472,1,29,52,15.5526042,13:06:2023 15:46:23,
S3606473,1,28.7,45,15.1534403,13:06:2023 15:48:08,
S3606474,1,29.5,51,17.5625947,13:06:2023 15:47:35,
S3606475,1,28.8,51,15.432102,13:06:2023 15:46:55,
S3606476,1,28.7,50,20.838178,13:06:2023 15:48:47,
S3606477,1,30,45,22.8283653,13:06:2023 15:49:19,
S3606478,1,28.8,50,14.0939417,13:06:2023 15:49:48,
S3606479,1,28.7,52,17.9368341,13:06:2023 15:50:17,
S3606480,1,29.9,46,19.7361273,13:06:2023 15:50:51,
S3606481,1,29.2,51,21.7121988,13:06:2023 15:51:50,
S3606482,1,29,52,21.9011664,13:06:2023 15:53:05,
S3606483,1,29.2,47,20.5711828,13:06:2023 15:53:44,
S3606484,1,28.6,52,18.5748645,13:06:2023 15:54:23,
S3606485,1,29.2,53,18.4158497,13:06:2023 15:55:54,
S3606486,1,29.2,44,19.1311384,13:06:2023 15:56:24,
S3606487,1,30.2,41,13.6715708,13:06:2023 15:57:04,
S3606488,1,28.7,54,15.6382858,13:06:2023 15:59:05,
S3606489,1,29.6,49,20.4190232,13:06:2023 15:59:38,
S3606490,1,29.8,52,15.2950002,13:06:2023 15:58:10,
S3606491,1,29.3,51,22.9455007,13:06:2023 16:00:49,
S3606492,1,29.7,48,19.7149206,13:06:2023 16:01:35,
S3606493,1,29.9,42,23.4052786,13:06:2023 16:02:12,
S3606494,1,28.7,47,21.8842512,13:06:2023 16:02:51,
S3606495,1,28.6,48,20.1539846,13:06:2023 16:03:25,
S3606496,1,28.5,51,18.9145526,13:06:2023 16:03:58,
S3606497,1,28.7,50,20.6876057,13:06:2023 16:04:27,
S3606498,1,29.8,44,21.5947749,13:06:2023 16:04:55,
S3606499,1,28.7,54,17.0689516,13:06:2023 16:05:31,
S3606500,1,29.1,47,17.7606199,13:06:2023 16:06:06,
S3606501,1,29,52,21.6844581,13:06:2023 17:57:58,
S3606502,1,29.2,47,15.7142425,13:06:2023 18:00:43,
S3606503,1,30.1,46,17.5500271,13:06:2023 17:55:36,
S3606504,1,29.1,52,19.3678211,13:06:2023 18:14:00,
S3606505,1,29.3,52,25.6744993,13:06:2023 18:15:10,
S3606506,1,29.2,52,13.1474632,13:06:2023 18:15:42,
S3606507,1,29.4,51,18.2699209,13:06:2023 18:14:35,
S3606508,1,30.2,45,18.2210227,13:06:2023 18:03:18,
S3606509,1,28.7,49,18.546958,13:06:2023 18:10:36,
S3606510,1,29.1,51,18.8065906,13:06:2023 18:09:31,
S3606511,1,28.7,46,22.1062883,13:06:2023 18:13:27,
S3606512,1,29.1,52,17.0285452,13:06:2023 18:11:33,
S3606513,1,30.3,45,16.8920357,13:06:2023 18:12:56,
S3606514,1,29,44,19.8478017,13:06:2023 18:16:15,
S3606515,1,29.3,52,15.6341765,13:06:2023 17:54:55,
S3606516,1,30,43,16.4726925,13:06:2023 18:06:59,
S3606517,1,28.9,51,21.0158534,13:06:2023 17:59:02,
S3606518,1,29,47,17.7926459,13:06:2023 18:16:50,
S3606519,1,28.4,45,18.2192169,13:06:2023 17:56:20,
S3606520,1,28.5,46,15.5765742,13:06:2023 17:45:59,
S3606521,1,29.8,43,21.1536918,13:06:2023 18:05:22,
S3606522,1,29,47,17.4673068,13:06:2023 18:06:11,
S3606523,1,29.2,47,16.1285049,13:06:2023 17:44:22,
S3606524,1,30.2,42,18.3049538,13:06:2023 17:53:04,
S3606525,1,29.1,50,23.6323896,13:06:2023 17:43:51,
S3606526,1,29.2,53,15.8027898,13:06:2023 17:59:59,
S3606527,1,29.7,43,19.8835655,13:06:2023 18:12:15,
S3606528,1,29.1,52,15.6266669,13:06:2023 18:08:52,
S3606529,1,29.1,52,19.8940076,13:06:2023 18:07:53,
S3606530,1,28.4,52,17.9425332,13:06:2023 17:51:10,
S3606531,1,29.8,48,16.0192388,13:06:2023 17:37:44,
S3606532,1,28.9,52,22.8795088,13:06:2023 17:50:15,
S3606533,1,29.7,51,23.3975765,13:06:2023 18:04:43,
S3606534,1,29,53,18.0941804,13:06:2023 17:49:35,
S3606535,1,28.4,44,20.9137343,13:06:2023 17:57:24,
S3606536,1,29.2,49,21.0469624,13:06:2023 17:54:11,
S3606537,1,29.8,44,17.6628505,13:06:2023 17:43:18,
S3606538,1,28.9,52,13.0831392,13:06:2023 17:45:23,
S3606539,1,28.8,47,13.5883494,13:06:2023 18:02:33,
S3606540,1,29,49,22.4073503,13:06:2023 18:04:07,
S3606541,1,29.7,45,19.8881031,13:06:2023 18:26:39,
S3606542,1,30.2,44,12.3193469,13:06:2023 18:27:33,
S3606543,1,29.9,45,18.7536248,13:06:2023 18:28:16,
S3606544,1,28.5,44,26.0927363,13:06:2023 18:28:53,
S3606545,1,28.6,54,19.7996823,13:06:2023 18:29:35,
S3606546,1,28.6,49,26.1709345,13:06:2023 18:30:10,
S3606547,1,29.1,52,12.3253821,13:06:2023 18:30:44,
S3606548,1,29.2,48,18.1816382,13:06:2023 18:31:21,
S3606549,1,28.2,51,16.0964651,13:06:2023 18:32:17,
S3606550,1,29.2,54,15.6916009,13:06:2023 18:32:51,
S3606551,1,29.4,50,18.6833367,13:06:2023 18:33:54,
S3606552,1,30.3,45,20.9723058,13:06:2023 18:35:03,
S3606553,1,29.4,52,16.0299986,13:06:2023 18:35:34,
S3606554,1,29.3,45,18.8586705,13:06:2023 18:36:36,
S3606555,1,28.9,49,15.7070991,13:06:2023 18:37:08,
S3606556,1,29.7,50,14.5065975,13:06:2023 18:37:40,
S3606557,1,28.9,51,17.8808125,13:06:2023 18:38:21,
S3606558,1,29.8,44,18.8224614,13:06:2023 18:38:57,
S3606559,1,29,52,16.3568059,13:06:2023 18:39:28,
S3606560,1,29.1,49,20.2678594,13:06:2023 18:40:05,
S3606561,1,29.2,52,16.9321628,13:06:2023 18:40:40,
S3606562,1,29.4,50,18.4743058,13:06:2023 18:43:24,
S3606563,1,28.3,42,15.5838127,13:06:2023 18:43:52,
S3606564,1,30.6,42,16.6381396,13:06:2023 18:44:24,
S3606565,1,29.3,52,17.6648333,13:06:2023 18:45:26,
S3606566,1,29.5,50,21.3345484,13:06:2023 18:46:08,
S3606567,1,29.7,47,12.442756,13:06:2023 18:46:39,
S3606568,1,28.8,52,17.3981688,13:06:2023 18:47:08,
S3606569,1,28.9,52,18.8418863,13:06:2023 18:48:08,
S3606570,1,28.9,53,17.0674143,14:06:2023 11:53:15,
S3606571,1,28.9,52,13.3537386,14:06:2023 11:56:09,
S3606572,1,29.2,52,18.4346721,14:06:2023 11:56:37,
S3606573,1,30.4,42,17.6359967,14:06:2023 11:57:08,
S3606574,1,30.6,46,17.2939375,14:06:2023 11:57:43,
S3606575,1,30.4,42,21.4335926,14:06:2023 11:58:13,
S3606576,1,29.1,52,15.7564799,14:06:2023 11:58:45,
S3606577,1,29,52,22.3360781,14:06:2023 11:59:15,
S3606578,1,29.5,52,17.5895817,14:06:2023 11:59:48,
S3606579,1,29.9,51,19.2888092,14:06:2023 12:00:20,
S3606580,1,29.3,45,18.447863,14:06:2023 12:00:49,
S3606581,1,28.3,52,22.0458811,14:06:2023 12:01:20,
S3606582,1,29.4,50,17.8085496,14:06:2023 12:01:53,
S3606583,1,28.9,49,17.2961629,14:06:2023 12:02:34,
S3606584,1,29,50,17.175183,14:06:2023 12:03:05,
S3606585,1,29.5,51,14.6076124,14:06:2023 12:03:39,
S3606586,1,30.3,45,16.1189999,14:06:2023 12:04:07,
S3606587,1,29.4,51,15.2612924,14:06:2023 12:04:36,
S3606588,1,28.7,48,16.4874187,14:06:2023 12:05:03,
S3606589,1,29.1,51,18.40374,14:06:2023 12:05:54,
S3606590,1,30.6,45,17.8049919,14:06:2023 12:06:26,
S3606591,1,29.8,49,19.5797768,14:06:2023 12:06:52,
S3606592,1,29.3,50,19.6468427,14:06:2023 12:07:25,
S3606593,1,29.6,43,23.5524162,14:06:2023 12:22:06,
S3606594,1,28.9,46,17.7660114,14:06:2023 12:23:03,
S3606595,1,28.5,45,15.9340288,14:06:2023 12:23:39,
S3606596,1,28.6,50,19.2869636,14:06:2023 12:24:18,
S3606597,1,28.3,52,22.4821931,14:06:2023 12:24:53,
S3606598,1,28.7,52,18.9508299,14:06:2023 12:25:28,
S3606599,1,29.4,50,12.5470675,14:06:2023 12:26:00,
S3606600,1,29.3,48,20.2949007,14:06:2023 12:26:33,
S3606601,1,28.9,49,18.6248304,13:06:2023 10:47:45,
S3606602,1,29.1,50,22.0269664,13:06:2023 10:37:50,
S3606603,1,29.8,48,25.2086952,13:06:2023 16:51:18,
S3606604,1,30.6,42,19.0855062,13:06:2023 11:17:44,
S3606605,1,29.2,51,20.4573586,13:06:2023 11:34:26,
S3606606,1,30.5,50,15.6351489,13:06:2023 10:30:57,
S3606607,1,28.9,48,19.561509,13:06:2023 10:45:31,
S3606608,1,30.2,47,17.722416,13:06:2023 11:27:15,
S3606609,1,29.5,52,18.7983642,13:06:2023 11:31:12,
S3606610,1,30.3,41,24.7896177,13:06:2023 10:48:29,
S3606611,1,29,47,19.287067,13:06:2023 10:24:52,
S3606612,1,29.2,50,20.919841,13:06:2023 11:37:22,
S3606613,1,29.9,45,19.8902038,13:06:2023 10:47:03,
S3606614,1,28.9,50,19.2469524,13:06:2023 11:36:38,
S3606615,1,28.7,50,22.7295107,13:06:2023 10:43:46,
S3606616,1,29.4,52,16.6648072,13:06:2023 11:35:10,
S3606617,1,29.5,47,22.7213709,13:06:2023 10:41:33,
S3606618,1,30.6,45,19.8260881,13:06:2023 11:15:08,
S3606619,1,29,52,24.9752218,13:06:2023 16:50:22,
S3606620,1,28.6,52,13.6169529,13:06:2023 11:25:10,
S3606621,1,29.5,48,19.675049,13:06:2023 10:44:48,
S3606622,1,28.9,46,15.619283,13:06:2023 16:26:51,
S3606623,1,30.2,43,19.9091179,13:06:2023 11:19:24,
S3606624,1,29.6,51,25.3888593,13:06:2023 11:35:51,
S3606625,1,30,42,17.4593331,13:06:2023 11:21:46,
S3606626,1,28.9,44,19.2766117,13:06:2023 11:28:46,
S3606627,1,28.1,50,18.8189237,13:06:2023 17:09:16,
S3606628,1,29.3,45,20.7767185,13:06:2023 11:18:38,
S3606629,1,29.3,53,21.3770619,13:06:2023 11:29:36,
S3606630,1,29.3,48,20.0554468,13:06:2023 11:03:21,
S3606631,1,29.7,43,20.7013286,13:06:2023 10:52:11,
S3606632,1,28.6,52,21.0479318,13:06:2023 11:20:58,
S3606633,1,30.1,44,23.5220942,13:06:2023 10:24:05,
S3606634,1,30.2,44,21.7558278,13:06:2023 10:51:30,
S3606635,1,29.7,53,18.2225642,13:06:2023 10:54:14,
S3606636,1,29.4,53,20.4503671,13:06:2023 11:11:45,
S3606637,1,30.1,50,17.9517382,13:06:2023 11:10:13,
S3606638,1,29.3,52,18.7056255,13:06:2023 11:32:56,
S3606639,1,29.2,46,18.1902236,13:06:2023 11:09:35,
S3606640,1,29.2,44,19.6436043,13:06:2023 11:32:01,
S3606641,1,29,50,23.1170106,13:06:2023 11:33:44,
S3606642,1,28.8,45,23.4229602,13:06:2023 10:17:26,
S3606643,1,29.2,50,17.0588254,13:06:2023 10:19:28,
S3606644,1,29.7,53,21.3997588,13:06:2023 10:15:11,
S3606645,1,29.4,53,17.4362539,13:06:2023 10:30:12,
S3606646,1,29.6,45,17.7295799,13:06:2023 11:22:31,
S3606647,1,28.7,51,20.0932514,13:06:2023 10:49:47,
S3606648,1,30.4,45,16.3654344,13:06:2023 10:46:13,
S3606649,1,29.4,48,20.5352688,13:06:2023 10:52:55,
S3606650,1,29.1,45,17.203864,13:06:2023 11:08:53,
S3606651,1,29.4,51,18.1509712,13:06:2023 11:25:59,
S3606652,1,30.1,45,22.1740853,13:06:2023 10:59:35,
S3606653,1,29.8,52,19.2225881,13:06:2023 11:38:05,
S3606654,1,29.8,43,15.6588279,13:06:2023 11:05:57,
S3606655,1,30.9,45,22.6068303,13:06:2023 11:05:04,
S3606656,1,30.1,51,15.9653468,13:06:2023 11:06:47,
S3606657,1,29.2,49,21.992929,13:06:2023 11:30:22,
S3606658,1,28.6,51,22.5752679,13:06:2023 10:53:35,
S3606659,1,30.1,45,17.5690414,13:06:2023 10:21:03,
S3606660,1,28.9,47,20.7791715,13:06:2023 10:31:49,
S3606661,1,28.3,52,21.8200823,13:06:2023 10:55:22,
S3606662,1,28.9,51,20.2797995,13:06:2023 10:14:22,
S3606663,1,28.6,52,25.1238684,13:06:2023 10:57:28,
S3606664,1,30.2,43,16.476965,13:06:2023 10:43:02,
S3606665,1,28.7,45,17.2918274,13:06:2023 11:07:27,
S3606666,1,28.6,51,17.3977445,13:06:2023 11:08:13,
S3606667,1,29.2,52,20.6587363,13:06:2023 10:58:05,
S3606668,1,28.8,49,18.2788109,13:06:2023 10:34:40,
S3606669,1,30.1,45,22.5451964,13:06:2023 10:42:15,
S3606670,1,30.7,43,19.1335122,13:06:2023 10:18:11,
S3606671,1,30,45,18.8774384,13:06:2023 10:16:36,
S3606672,1,28.9,52,20.3196026,13:06:2023 10:12:12,
S3606673,1,29.7,45,14.6547934,13:06:2023 10:36:20,
S3606674,1,30.4,42,16.2101534,13:06:2023 10:38:35,
S3606675,1,29.7,44,18.6540634,13:06:2023 10:20:20,
S3606676,1,30.7,42,18.5257069,13:06:2023 10:15:54,
S3606677,1,28.7,51,17.7360946,13:06:2023 10:12:55,
S3606678,1,29.7,44,25.7081806,12:06:2023 18:27:08,
S3606679,1,29.3,47,17.7411005,13:06:2023 10:40:07,
S3606680,1,28.9,51,20.8689535,13:06:2023 10:23:18,
S3606681,1,28.8,50,15.4996775,13:06:2023 10:40:50,
S3606682,1,29.2,52,19.660885,13:06:2023 10:33:45,
S3606683,1,30.5,44,21.3267862,13:06:2023 10:22:33,
S3606684,1,30.4,42,20.1095993,13:06:2023 11:00:28,
S3606685,1,28.8,50,22.2560428,13:06:2023 11:01:52,
S3606686,1,30.4,45,18.2130398,13:06:2023 11:20:13,
S3606687,1,29.2,51,20.4919088,13:06:2023 10:11:27,
S3606688,1,28.8,49,20.552103,13:06:2023 10:21:47,
S3606689,1,29.5,47,17.4337842,13:06:2023 10:13:37,
S3606690,1,28.7,52,22.0812579,13:06:2023 11:12:54,
S3606691,1,29.3,52,17.3389692,13:06:2023 10:56:49,
S3606692,1,29.1,53,16.4062258,13:06:2023 10:32:33,
S3606693,1,29,52,20.2972582,13:06:2023 10:56:06,
S3606694,1,29.3,51,22.7021576,13:06:2023 10:37:03,
S3606695,1,28.3,45,16.7169141,13:06:2023 11:02:30,
S3606696,1,29.1,52,19.2218041,13:06:2023 11:15:56,
S3606697,1,30.1,42,15.6621703,13:06:2023 11:16:46,
S3606698,1,30.4,46,24.6980918,13:06:2023 11:01:09,
S3606699,1,29,52,18.6721534,13:06:2023 11:04:10,
S3606700,1,28.6,50,18.7863005,13:06:2023 11:11:02,
S3606701,1,29.7,51,19.8434707,13:06:2023 13:03:26,
S3606702,1,28.9,52,17.2013747,13:06:2023 12:50:48,
S3606703,1,29.6,45,19.8909167,13:06:2023 11:56:18,
S3606704,1,29.2,45,22.3529246,13:06:2023 12:05:32,
S3606705,1,30.6,44,19.6227226,13:06:2023 13:04:03,
S3606706,1,29.3,56,24.356894,13:06:2023 12:12:26,
S3606707,1,28.8,46,22.0153411,13:06:2023 12:21:29,
S3606708,1,29.5,50,22.2937607,13:06:2023 12:02:41,
S3606709,1,30.2,44,19.7708395,13:06:2023 12:28:35,
S3606710,1,28,47,20.8036483,13:06:2023 12:55:28,
S3606711,1,29,52,22.2207323,13:06:2023 12:01:17,
S3606712,1,30.1,41,20.7388931,13:06:2023 12:36:51,
S3606713,1,28.7,49,21.3047628,13:06:2023 12:00:37,
S3606714,1,28.7,52,21.2902541,13:06:2023 12:32:36,
S3606715,1,28.8,50,23.4602991,13:06:2023 12:19:33,
S3606716,1,30.1,46,19.4248926,13:06:2023 12:58:29,
S3606717,1,28.9,51,20.9459719,13:06:2023 13:06:07,
S3606718,1,30.2,45,23.1021063,13:06:2023 12:26:10,
S3606719,1,30.5,44,18.3937374,13:06:2023 12:25:11,
S3606720,1,28.9,49,23.1023264,13:06:2023 11:54:20,
S3606721,1,28.6,46,23.0307953,13:06:2023 13:05:31,
S3606722,1,29.3,53,20.1617964,13:06:2023 12:39:13,
S3606723,1,30.1,41,16.6714826,13:06:2023 12:09:38,
S3606724,1,29.7,53,17.7217969,13:06:2023 11:52:19,
S3606725,1,29,46,19.5008279,13:06:2023 12:08:18,
S3606726,1,28.8,46,13.989785,13:06:2023 12:54:51,
S3606727,1,29.9,43,19.8375432,13:06:2023 11:57:05,
S3606728,1,30,44,20.8209175,13:06:2023 13:06:41,
S3606729,1,30.2,49,17.2178094,13:06:2023 11:54:56,
S3606730,1,31.5,42,18.4487011,13:06:2023 12:24:32,
S3606731,1,28.9,50,17.0525387,13:06:2023 13:02:12,
S3606732,1,28.7,49,19.4522492,13:06:2023 13:02:50,
S3606733,1,28.7,52,27.2932707,13:06:2023 12:13:38,
S3606734,1,28.8,50,18.9217647,13:06:2023 12:18:57,
S3606735,1,30.1,46,15.9369077,13:06:2023 12:16:18,
S3606736,1,28.9,51,20.1910356,13:06:2023 12:56:35,
S3606737,1,30.2,45,23.8296625,13:06:2023 12:18:16,
S3606738,1,29.5,49,20.3432563,13:06:2023 13:00:54,
S3606739,1,29.9,44,24.5816337,13:06:2023 11:57:41,
S3606740,1,29.5,51,18.7190964,13:06:2023 12:59:49,
S3606741,1,29.6,45,22.1070473,13:06:2023 12:43:33,
S3606742,1,29.2,45,19.2751639,13:06:2023 12:22:06,
S3606743,1,30.6,44,23.7725339,13:06:2023 12:03:30,
S3606744,1,29.3,56,22.9405109,13:06:2023 12:29:34,
S3606745,1,28.8,46,19.2814915,13:06:2023 12:57:53,
S3606746,1,29.5,50,22.3917328,13:06:2023 12:04:37,
S3606747,1,30.2,44,17.8484468,13:06:2023 12:30:15,
S3606748,1,28,47,19.6360897,13:06:2023 12:44:10,
S3606749,1,29,52,22.2120234,13:06:2023 11:51:28,
S3606750,1,30.1,41,22.585709,13:06:2023 12:36:10,
S3606751,1,28.7,49,18.2303186,13:06:2023 12:33:23,
S3606752,1,28.7,52,17.6243574,13:06:2023 12:22:44,
S3606753,1,28.8,50,21.5155704,13:06:2023 12:50:06,
S3606754,1,30.1,46,20.361691,13:06:2023 12:57:09,
S3606755,1,28.9,51,20.8518623,13:06:2023 11:52:56,
S3606756,1,30.2,45,16.937067,13:06:2023 11:53:39,
S3606757,1,30.5,44,19.9215298,13:06:2023 12:11:41,
S3606758,1,28.9,49,18.199819,13:06:2023 11:50:46,
S3606759,1,28.6,46,27.6079986,13:06:2023 12:34:44,
S3606760,1,29.3,53,21.4855427,13:06:2023 12:06:08,
S3606761,1,30.1,41,19.7896409,13:06:2023 12:20:49,
S3606762,1,29.7,53,17.4722397,13:06:2023 12:34:02,
S3606763,1,29,46,16.5068408,13:06:2023 12:15:39,
S3606764,1,28.8,46,20.7410756,13:06:2023 12:07:28,
S3606765,1,29.9,43,21.7137032,13:06:2023 12:16:58,
S3606766,1,30,44,20.8224525,13:06:2023 12:17:40,
S3606767,1,30.2,49,21.460586,13:06:2023 12:26:59,
S3606768,1,31.5,42,21.4076344,13:06:2023 12:15:01,
S3606769,1,28.9,50,20.1622015,13:06:2023 12:41:10,
S3606770,1,29,53,24.2089537,13:06:2023 11:55:38,
S3606771,1,29.1,49,21.7799759,13:06:2023 12:11:03,
S3606772,1,28.8,49,28.9683539,13:06:2023 12:38:35,
S3606773,1,28.2,51,25.8967326,13:06:2023 12:52:41,
S3606774,1,28.5,55,24.5845368,13:06:2023 12:46:08,
S3606775,1,28.6,49,15.3328784,13:06:2023 12:42:23,
S3606776,1,29,52,17.3653017,13:06:2023 12:27:41,
S3606777,1,29,47,20.4515094,13:06:2023 11:49:18,
S3606778,1,28.8,43,22.2572393,13:06:2023 12:54:07,
S3606779,1,28.3,43,19.1154138,13:06:2023 12:37:43,
